width,height,channels,size_in_bytes,image_path,person
299,299,3,25880,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face10.jpg,pins_amber heard face
299,299,3,21931,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face38.jpg,pins_amber heard face
299,299,3,18698,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face39.jpg,pins_amber heard face
299,299,3,32998,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face11.jpg,pins_amber heard face
299,299,3,29796,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face136.jpg,pins_amber heard face
299,299,3,25421,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face122.jpg,pins_amber heard face
299,299,3,41123,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face126.jpg,pins_amber heard face
299,299,3,21719,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face132.jpg,pins_amber heard face
299,299,3,38499,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face29.jpg,pins_amber heard face
299,299,3,26169,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face15.jpg,pins_amber heard face
299,299,3,24087,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face14.jpg,pins_amber heard face
299,299,3,27889,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face28.jpg,pins_amber heard face
299,299,3,20895,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face133.jpg,pins_amber heard face
299,299,3,21757,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face127.jpg,pins_amber heard face
299,299,3,26432,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face119.jpg,pins_amber heard face
299,299,3,17471,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face131.jpg,pins_amber heard face
299,299,3,24788,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face125.jpg,pins_amber heard face
299,299,3,24019,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face16.jpg,pins_amber heard face
299,299,3,28726,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face17.jpg,pins_amber heard face
299,299,3,18445,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face124.jpg,pins_amber heard face
299,299,3,22946,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face130.jpg,pins_amber heard face
299,299,3,27843,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_amber heard face/amber heard face118.jpg,pins_amber heard face
299,299,3,26696,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr31.jpg,pins_Martin Starr
299,299,3,35150,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr25.jpg,pins_Martin Starr
299,299,3,24486,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr19.jpg,pins_Martin Starr
299,299,3,15720,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr18.jpg,pins_Martin Starr
299,299,3,26531,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr24.jpg,pins_Martin Starr
299,299,3,22483,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr30.jpg,pins_Martin Starr
299,299,3,15933,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr26.jpg,pins_Martin Starr
299,299,3,22608,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr32.jpg,pins_Martin Starr
299,299,3,23918,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr33.jpg,pins_Martin Starr
299,299,3,14044,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr27.jpg,pins_Martin Starr
299,299,3,18390,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr23.jpg,pins_Martin Starr
299,299,3,36492,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr37.jpg,pins_Martin Starr
299,299,3,17178,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr36.jpg,pins_Martin Starr
299,299,3,24028,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr22.jpg,pins_Martin Starr
299,299,3,26591,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr9.jpg,pins_Martin Starr
299,299,3,17262,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr34.jpg,pins_Martin Starr
299,299,3,24683,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr20.jpg,pins_Martin Starr
299,299,3,20800,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr21.jpg,pins_Martin Starr
299,299,3,22570,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr35.jpg,pins_Martin Starr
299,299,3,17504,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr8.jpg,pins_Martin Starr
299,299,3,16658,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr46.jpg,pins_Martin Starr
299,299,3,31170,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr47.jpg,pins_Martin Starr
299,299,3,24381,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr45.jpg,pins_Martin Starr
299,299,3,15662,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr44.jpg,pins_Martin Starr
299,299,3,16536,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr40.jpg,pins_Martin Starr
299,299,3,18042,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr41.jpg,pins_Martin Starr
299,299,3,26452,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr43.jpg,pins_Martin Starr
299,299,3,22238,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr42.jpg,pins_Martin Starr
299,299,3,27064,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr5.jpg,pins_Martin Starr
299,299,3,26636,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr10.jpg,pins_Martin Starr
299,299,3,30964,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr38.jpg,pins_Martin Starr
299,299,3,29107,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr39.jpg,pins_Martin Starr
299,299,3,17201,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr11.jpg,pins_Martin Starr
299,299,3,16702,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr4.jpg,pins_Martin Starr
299,299,3,16971,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr6.jpg,pins_Martin Starr
299,299,3,22014,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr13.jpg,pins_Martin Starr
299,299,3,17783,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr12.jpg,pins_Martin Starr
299,299,3,16831,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr7.jpg,pins_Martin Starr
299,299,3,19292,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr3.jpg,pins_Martin Starr
299,299,3,14915,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr16.jpg,pins_Martin Starr
299,299,3,23838,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr17.jpg,pins_Martin Starr
299,299,3,27323,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr2.jpg,pins_Martin Starr
299,299,3,22804,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr0.jpg,pins_Martin Starr
299,299,3,21592,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr29.jpg,pins_Martin Starr
299,299,3,26372,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr15.jpg,pins_Martin Starr
299,299,3,25389,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr14.jpg,pins_Martin Starr
299,299,3,21750,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr28.jpg,pins_Martin Starr
299,299,3,30735,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_Martin Starr/Martin Starr1.jpg,pins_Martin Starr
299,299,3,23534,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face1.jpg,pins_barbara palvin face
299,299,3,30837,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face121.jpg,pins_barbara palvin face
299,299,3,22333,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face135.jpg,pins_barbara palvin face
299,299,3,24189,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face109.jpg,pins_barbara palvin face
299,299,3,24939,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face11.jpg,pins_barbara palvin face
299,299,3,13369,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face39.jpg,pins_barbara palvin face
299,299,3,21134,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face38.jpg,pins_barbara palvin face
299,299,3,21884,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face10.jpg,pins_barbara palvin face
299,299,3,17816,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face108.jpg,pins_barbara palvin face
299,299,3,21205,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face134.jpg,pins_barbara palvin face
299,299,3,23737,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face120.jpg,pins_barbara palvin face
299,299,3,16796,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face0.jpg,pins_barbara palvin face
299,299,3,18319,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face2.jpg,pins_barbara palvin face
299,299,3,22004,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face136.jpg,pins_barbara palvin face
299,299,3,18970,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face122.jpg,pins_barbara palvin face
299,299,3,27200,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face12.jpg,pins_barbara palvin face
299,299,3,15242,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face13.jpg,pins_barbara palvin face
299,299,3,29873,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face123.jpg,pins_barbara palvin face
299,299,3,26121,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face137.jpg,pins_barbara palvin face
299,299,3,21555,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face3.jpg,pins_barbara palvin face
299,299,3,25886,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face7.jpg,pins_barbara palvin face
299,299,3,24439,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face133.jpg,pins_barbara palvin face
299,299,3,18363,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face127.jpg,pins_barbara palvin face
299,299,3,19889,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face17.jpg,pins_barbara palvin face
299,299,3,23439,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face16.jpg,pins_barbara palvin face
299,299,3,18054,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face126.jpg,pins_barbara palvin face
299,299,3,32967,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face132.jpg,pins_barbara palvin face
299,299,3,22188,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face6.jpg,pins_barbara palvin face
299,299,3,23237,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face4.jpg,pins_barbara palvin face
299,299,3,14317,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face118.jpg,pins_barbara palvin face
299,299,3,25550,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face124.jpg,pins_barbara palvin face
299,299,3,31682,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face130.jpg,pins_barbara palvin face
299,299,3,25119,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face28.jpg,pins_barbara palvin face
299,299,3,20888,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face14.jpg,pins_barbara palvin face
299,299,3,26902,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face15.jpg,pins_barbara palvin face
299,299,3,22231,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face29.jpg,pins_barbara palvin face
299,299,3,15274,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face131.jpg,pins_barbara palvin face
299,299,3,17975,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face125.jpg,pins_barbara palvin face
299,299,3,17849,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face119.jpg,pins_barbara palvin face
299,299,3,21689,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face5.jpg,pins_barbara palvin face
299,299,3,19703,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face99.jpg,pins_barbara palvin face
299,297,3,20496,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face66.jpg,pins_barbara palvin face
299,299,3,23881,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face72.jpg,pins_barbara palvin face
299,299,3,28537,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face73.jpg,pins_barbara palvin face
299,299,3,17209,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face67.jpg,pins_barbara palvin face
299,299,3,18204,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face98.jpg,pins_barbara palvin face
299,299,3,26496,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face141.jpg,pins_barbara palvin face
299,299,3,22901,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face71.jpg,pins_barbara palvin face
299,299,3,19348,/content/drive/My Drive/AIML/Computer Vision/project/PINS/PINS/pins_barbara palvin face/barbara palvin face65.jpg,pins_barbara palvin face
